dimension,w_statistic,p_value,p_value_bonferroni,p_value_bh
303,147523.0,2.458036133961209e-29,1.8877717508822086e-26,5.409088111410339e-29
304,21404.0,1.744245869144899e-138,1.3395808275032826e-135,1.2178007522757115e-136
305,202656.0,1.8909083171407453e-07,0.00014522175875640925,2.529995797149987e-07
306,94180.0,1.959337983638011e-65,1.5047715714339922e-62,9.288713403913533e-65
307,200127.0,4.097787649623423e-08,3.147100914910789e-05,5.579966161189342e-08
308,191088.0,9.417631858621416e-11,7.232741267421248e-08,1.3855826182799325e-10
309,167649.0,1.542465657875539e-19,1.1846136252484139e-16,2.807141292057853e-19
310,30812.0,1.7100966304344244e-127,1.313354212173638e-124,5.710235705102773e-126
311,66157.0,2.62324511464137e-90,2.014652248044572e-87,2.3156922391316925e-89
312,26498.0,1.7784276697550344e-132,1.3658324503718665e-129,7.587958057621481e-131
313,229704.0,0.024511551458390096,1.0,0.02756203736463191
314,23752.0,1.066222926145167e-135,8.188592072794882e-133,5.848994337710631e-134
315,101403.0,1.1038913367567945e-59,8.477885466292181e-57,4.347633572457529e-59
316,68197.0,2.3285431248470895e-88,1.7883211198825648e-85,1.9024692764708135e-87
317,107375.0,3.921429094293285e-55,3.011657544417243e-52,1.3878606195471168e-54
318,144267.0,4.065515724729609e-31,3.1223160765923396e-28,9.156352130769324e-31
319,168131.0,2.4961641819259402e-19,1.917054091719122e-16,4.500126975866484e-19
320,174591.0,1.213098010497203e-16,9.31659272061852e-14,2.0253462436127213e-16
321,142496.0,4.141345719040909e-32,3.180553512223418e-29,9.57998045850427e-32
322,164417.0,5.695332498426412e-21,4.3740153587914845e-18,1.0773436844314001e-20
323,114935.0,1.2270869518047598e-49,9.424027789860554e-47,4.027362303359212e-49
324,159217.0,2.1754638351290266e-23,1.6707562253790926e-20,4.3622877947234785e-23
325,162075.0,4.827740909895301e-22,3.7077050187995914e-19,9.386594984302764e-22
326,203537.0,3.165488238318324e-07,0.0002431094967028473,4.21333616469406e-07
327,142824.0,6.3399235936845e-32,4.8690613199496955e-29,1.4578027904041005e-31
328,101358.0,1.0184403478326406e-59,7.821621871354679e-57,4.031763851213752e-59
329,77748.0,1.589263043718053e-79,1.2205540175754647e-76,1.119774328050885e-78
330,142405.0,3.6790245713632404e-32,2.8254908708069685e-29,8.536226195791447e-32
331,167695.0,1.6151715182824605e-19,1.2404517260409295e-16,2.9255936934927583e-19
332,239287.0,0.23012516812814887,1.0,0.24512639268019185
333,98660.0,7.777888924708793e-62,5.973418694176353e-59,3.337105415740979e-61
334,225453.0,0.006640805323970239,1.0,0.0076693811861791635
335,72669.0,3.6505889007233445e-84,2.803652275755529e-81,2.775893342332207e-83
336,159101.0,1.914361540161782e-23,1.4702296628442486e-20,3.8588705061528834e-23
337,82165.0,1.3383466005564576e-75,1.0278501892273594e-72,8.42500155104393e-75
338,115449.0,2.8297953587015113e-49,2.1732828354827605e-46,9.248012065884089e-49
339,79456.0,5.383866703175481e-78,4.1348096280387695e-75,3.5954866330771906e-77
340,36047.0,1.412493489825106e-121,1.0847950001856814e-118,3.7406724144333846e-120
341,51565.0,7.131237236119713e-105,5.47679019733994e-102,9.957800358799891e-104
342,222554.0,0.0024320401098898888,1.0,0.0028516134418250906
343,140899.0,5.113642314161677e-33,3.9272772972761674e-30,1.2121226226161012e-32
344,200866.0,6.455862782842062e-08,4.9581026172227036e-05,8.759898617001243e-08
345,232114.0,0.047121065574430514,1.0,0.052371893431494405
346,61917.0,1.9972434956526955e-94,1.5338830046612702e-91,2.018267111396408e-93
