dimension,edi_score,mi_score,wilcoxon_score,rfe_logistic_score
68,0.4944492892874923,0.06848919403532835,1.0,0.41719957428186455
136,0.4942985879332431,0.06803252326487619,1.0,0.41719957428186455
535,0.49409680440857806,0.06742105803861849,1.0,0.41719957428186455
602,0.49405699187102015,0.06730041398541277,1.0,0.41719957428186455
646,0.4940111572465212,0.06716152118390066,1.0,0.41719957428186455
35,0.4939566841218681,0.0669964511091942,1.0,0.41719957428186455
253,0.49389724482260045,0.0668168886458035,0.9999994433747009,0.41719957428186455
600,0.4938435954730247,0.0666537582339114,1.0,0.41719957428186455
594,0.4937655970795445,0.0664245370796923,0.9999928623860971,0.41719957428186455
383,0.49342268356713515,0.06537826761000348,1.0,0.41719957428186455
320,0.49341346181297896,0.06535032290043939,1.0,0.41719957428186455
278,0.4932081753809857,0.06472824280349018,1.0,0.41719957428186455
6,0.4931662727437457,0.06460126511488394,1.0,0.41719957428186455
443,0.49316456392984276,0.06459608710283415,0.9999999997881016,0.41719957428186455
475,0.4927996781882966,0.06349037252261412,1.0,0.41719957428186455
241,0.492693751186669,0.06316938160859098,1.0,0.41719957428186455
93,0.49265974134112533,0.06306632147086313,0.9999999999997168,0.41719957428186455
444,0.49247218414756355,0.06249796633857505,0.9999999999999996,0.41719957428186455
361,0.4923140701691666,0.06201883307070484,1.0,0.41719957428186455
23,0.49212129649434055,0.06143467041971679,1.0,0.41719957428186455
394,0.4920348768562859,0.061172792728649686,0.9999999999999926,0.41719957428186455
612,0.4920280773117386,0.06115218804819574,1.0,0.41719957428186455
179,0.491938920436358,0.06088201569855758,1.0,0.41719957428186455
230,0.49192732298617936,0.06084687191013751,1.0,0.41719957428186455
496,0.49190859787899754,0.06079012916110163,1.0,0.41719957428186455
739,0.49171706497559653,0.060209726449611,0.999999999973912,0.41719957428186455
645,0.49171084741323723,0.06019088532546449,1.0,0.41719957428186455
486,0.4916712243836504,0.06007081553883757,1.0,0.41719957428186455
410,0.4915526232288544,0.05971141810006178,1.0,0.41719957428186455
356,0.4914877413370258,0.05951480630664196,1.0,0.41719957428186455
399,0.4914725959175794,0.05946891109619835,1.0,0.41719957428186455
627,0.4913726893025725,0.05916616377799557,1.0,0.41719957428186455
719,0.4913705749088835,0.0591597565243923,1.0,0.41719957428186455
257,0.49132734340183504,0.05902875195757909,1.0,0.41719957428186455
308,0.49122472950171625,0.05871780074509795,1.0,0.41719957428186455
284,0.4912095620189868,0.05867183867622077,1.0,0.41719957428186455
183,0.490997269821699,0.058028529012560434,0.9999999999749093,0.41719957428186455
116,0.49094773457810115,0.05787842218868847,1.0,0.41719957428186455
321,0.49085065740011435,0.05758518567440514,0.9999990632476566,0.41719957428186455
377,0.49083187665443373,0.057527337571515194,0.9999999999999993,0.41719957428186455
674,0.49080407904189305,0.05744310238199705,1.0,0.41719957428186455
94,0.49071148688541644,0.05716252008964373,1.0,0.41719957428186455
593,0.49069307451630395,0.057106725031727236,1.0,0.41719957428186455
273,0.49067744694993776,0.05705936877001137,1.0,0.41719957428186455
546,0.49066212105342244,0.05701292665935885,1.0,0.41719957428186455
