dimension,w_statistic,p_value,p_value_bonferroni,p_value_bh
273,145271.0,1.4597510834198361e-30,1.1210888320664342e-27,2.5537331026570253e-30
274,29841.0,1.3178741327474946e-128,1.0121273339500759e-125,2.153462412659736e-127
275,125223.0,1.2351253159325103e-42,9.485762426361679e-40,2.605978688560901e-42
276,227338.0,0.012141565222720488,1.0,0.013302028660555399
277,237419.0,0.16016635052793127,1.0,0.16693727905330058
278,144784.0,7.863965624211842e-31,6.039525599394695e-28,1.3915957602291924e-30
279,147329.0,1.931868735872364e-29,1.4836751891499754e-26,3.304399084966538e-29
280,128455.0,1.5084977037589728e-40,1.158526236486891e-37,3.0894032972983763e-40
281,10431.0,6.9315033246177805e-152,5.323394553306456e-149,4.8533934726047756e-150
282,103533.0,4.865686088490639e-58,3.736846915960811e-55,1.2539754751546346e-57
283,105476.0,1.467231410167489e-56,1.1268337230086314e-53,3.743633631257912e-56
284,119990.0,3.964690757536281e-46,3.044882501787864e-43,8.851402621476348e-46
285,29877.0,1.449543949935448e-128,1.1132497535504242e-125,2.319270319896717e-127
286,56625.0,1.069662406629823e-99,8.215007282917041e-97,6.468509671588221e-99
287,165263.0,1.3668855277538155e-20,1.0497680853149303e-17,2.0746404848121154e-20
288,107953.0,1.0569469679855819e-54,8.11735271412927e-52,2.6440888319639313e-54
289,32821.0,3.315620202457212e-125,2.5463963154871385e-122,4.46736195699498e-124
290,147820.0,3.551090170160405e-29,2.727237250683191e-26,6.060527223740425e-29
291,96339.0,1.0949911870745924e-63,8.40953231673287e-61,3.069172378369661e-63
292,221668.0,0.0017560843980276896,1.0,0.0019659953610572387
293,212737.0,4.021103404812796e-05,0.030882074148962275,4.657929735891746e-05
294,110539.0,8.500027752924668e-53,6.528021314246145e-50,2.0723877188083002e-52
295,178335.0,3.4904436870829305e-15,2.6806607516796904e-12,4.973396570834305e-15
296,243134.0,0.43601825464944,1.0,0.4476764967523662
297,62561.0,8.55012016714672e-94,6.566492288368681e-91,4.377661525579121e-93
298,145848.0,3.0267441646214178e-30,2.324539518429249e-27,5.247267535957673e-30
299,79457.0,5.394908805256831e-78,4.143289962437246e-75,1.9636445319607803e-77
300,168350.0,3.1035928330941894e-19,2.3835592958163377e-16,4.610366142778216e-19
301,75598.0,1.7941674836037966e-81,1.3779206274077157e-78,7.102683646431524e-81
302,123073.0,4.715758482693903e-44,3.6217025147089174e-41,1.0060284763080325e-43
303,217595.0,0.00035090410757638197,0.26949435461866134,0.0003998432561107735
304,46239.0,1.8253775243504596e-110,1.4018899387011528e-107,1.523793411631688e-109
305,239793.0,0.252354784674063,1.0,0.26154989828566855
306,120499.0,8.795051453418406e-46,6.754599516225336e-43,1.9409768724785446e-45
307,142893.0,6.932952925093818e-32,5.324507846472052e-29,1.2411440201566555e-31
308,129472.0,6.668331331023693e-40,5.121278462226196e-37,1.3512608079752498e-39
309,157790.0,4.463141654066845e-24,3.427692790323337e-21,7.05286582371057e-24
310,234735.0,0.08944937448295551,1.0,0.0946241316844488
311,224231.0,0.0043980730584294095,1.0,0.0048810984232280155
312,172286.0,1.4121634934701148e-17,1.0845415629850482e-14,2.0463048358208457e-17
313,150434.0,8.648524482087715e-28,6.642066802243365e-25,1.4439275657050794e-27
314,34410.0,2.0655187471897168e-123,1.5863183978417024e-120,2.6005219636749223e-122
315,242406.0,0.3905484242751066,1.0,0.40206593812772373
316,116064.0,7.658442843744484e-49,5.8816841039957635e-46,1.7557265982076907e-48
317,102070.0,3.633578038460327e-59,2.790587933537531e-56,9.491795692304529e-59
318,69911.0,9.7116039627145e-87,7.4585118433647355e-84,4.1207247753396324e-86
319,93764.0,8.967203903404348e-66,6.886812597814539e-63,2.6693072084552477e-65
320,144757.0,7.5982243801138765e-31,5.835436323927458e-28,1.3476758253874033e-30
321,165702.0,2.1457432301813924e-20,1.6479308007793093e-17,3.2249135044604875e-20
322,22151.0,1.352492697596799e-137,1.0387143917543418e-134,3.3506915863043277e-136
323,96058.0,6.506727005170031e-64,4.997166339970584e-61,1.8508023481372533e-63
324,231276.0,0.037807102300735806,1.0,0.04049631041417726
325,91733.0,1.9164483195512007e-67,1.4718323094153221e-64,5.817519009546728e-67
326,195068.0,1.537753031625398e-09,1.1809943282883056e-06,1.9585312243587157e-09
327,184787.0,7.736841149357886e-13,5.941894002706856e-10,1.0610525004833671e-12
328,246135.0,0.6523947539711837,1.0,0.6601306601447551
329,154370.0,9.08304192994916e-26,6.975776202200955e-23,1.4810565185140033e-25
330,69880.0,9.080770878102621e-87,6.9740320343828135e-84,3.874462241323785e-86
331,212399.0,3.424003343926653e-05,0.026296345681356696,3.972257655794063e-05
332,246719.0,0.6991176629936686,1.0,0.7036990369320282
333,48314.0,2.867001696908512e-108,2.201857303225737e-105,2.2936013575268095e-107
334,233791.0,0.07160175490812438,1.0,0.07616363956986084
335,53579.0,8.497562870697267e-103,6.526128284695502e-100,5.724673933943422e-102
336,245031.0,0.5678068970113577,1.0,0.5775837045095665
337,18693.0,9.749553464814424e-142,7.487657060977479e-139,3.40348048226249e-140
338,246267.0,0.6628448436367635,1.0,0.6689419709763922
339,223735.0,0.00370320036223778,1.0,0.004121823011882051
340,245158.0,0.5772660240926142,1.0,0.5856543018535372
341,170601.0,2.8173176316088506e-18,2.1636999410755973e-15,4.097916555067419e-18
