dimension,w_statistic,p_value,p_value_bonferroni,p_value_bh
121,44350.0,1.1631826311200822e-111,8.933242607002232e-109,5.583276629376395e-110
122,191986.0,5.78260696548009e-10,4.441042149488709e-07,8.953714011065945e-10
123,45321.0,1.2822475023569447e-110,9.847660818101335e-108,5.470922676722965e-109
124,221921.0,0.0037347539083911457,1.0,0.0044400789499139314
125,95854.0,3.2768200522971e-63,2.516597800164173e-60,2.114788067364851e-62
126,229808.0,0.04223433232458764,1.0,0.04735177697121651
127,146477.0,3.7337640330515443e-29,2.867530777383586e-26,8.989124693992433e-29
128,235836.0,0.17150397577728682,1.0,0.18577581579260405
129,155374.0,1.4849647247880007e-24,1.1404529086371845e-21,3.2771635305666223e-24
130,133972.0,2.557518737297463e-36,1.9641743902444517e-33,7.496848817726916e-36
131,92730.0,9.40980618755875e-66,7.22673115204512e-63,6.630028579857907e-65
132,161604.0,1.4013450336573744e-21,1.0762329858488636e-18,2.877628304408726e-21
133,137839.0,5.136427675450277e-34,3.944776454745813e-31,1.389005793924582e-33
134,54458.0,4.714237297567269e-101,3.6205342445316626e-98,1.2068447481772209e-99
135,47823.0,5.9008893730355876e-108,4.531883038491331e-105,2.158039542138729e-106
136,94154.0,1.3758930331601028e-64,1.056685849466959e-61,9.269174118131219e-64
137,222613.0,0.004749755677774674,1.0,0.0056206661949629415
138,135999.0,4.213858419534293e-35,3.2362432662023366e-32,1.1897953184567414e-34
139,118588.0,2.9584418324823044e-46,2.2720833273464097e-43,1.1247937264091139e-45
140,221662.0,0.003408659060888141,1.0,0.004064984718574678
141,145895.0,1.806565744064933e-29,1.3874424914418686e-26,4.390640795702116e-29
142,36616.0,3.860173632395267e-120,2.9646133496795652e-117,3.7057666870994565e-118
143,142432.0,2.2089766065714545e-31,1.696494033846877e-28,5.5260391981982965e-31
144,25585.0,8.88893245419174e-133,6.826700124819256e-130,2.2755667082730854e-130
145,230061.0,0.04514050484942385,1.0,0.05038940076214755
146,158891.0,7.515686162619366e-23,5.772046972891674e-20,1.5900955848186427e-22
147,196121.0,9.418035384762891e-09,7.233051175497901e-06,1.4099514961984212e-08
148,211455.0,5.07217316391179e-05,0.038954289898842545,6.492381649807091e-05
149,231722.0,0.06869356803097465,1.0,0.07601824243197194
150,120248.0,4.008309095949893e-45,3.078381385689518e-42,1.4520666913629798e-44
151,221749.0,0.003515186374108434,1.0,0.0041855242407988795
152,191402.0,3.836062509794222e-10,2.946096007521963e-07,5.988000015288542e-10
153,57383.0,4.393965194708217e-98,3.3745652695359104e-95,1.054551646729972e-96
154,211483.0,5.13945935062564e-05,0.039471047812804916,6.567562032080684e-05
155,227458.0,0.02202184610950792,1.0,0.02516782412515191
